serial_number,date,op_setting_1,op_setting_2,sensor_2,sensor_3,sensor_7,sensor_8,sensor_10,sensor_11,sensor_13,sensor_14,sensor_15,failure
21_good,2,-0.0001,0.0,641.76,1583.35,554.47,2388.06,1.3,47.21,2388.02,8127.56,8.4014,0
21_good,3,-0.0022,0.0005,642.14,1580.75,554.56,2388.0,1.3,47.09,2388.08,8138.97,8.4096,0
21_good,4,0.0048,0.0002,642.34,1585.82,555.1,2388.04,1.3,47.19,2388.04,8134.39,8.4322,0
21_good,5,0.0023,-0.0001,642.4,1584.81,553.86,2388.05,1.3,47.38,2388.03,8128.22,8.4068,0
21_good,6,0.0024,-0.0004,642.53,1583.89,554.42,2388.05,1.3,47.43,2388.0,8130.96,8.3963,0
21_good,7,-0.0014,0.0004,641.52,1581.21,554.33,2388.02,1.3,47.14,2388.05,8131.5,8.4303,0
21_good,8,-0.0029,0.0001,641.8,1593.65,553.31,2388.09,1.3,47.27,2388.06,8129.86,8.4028,0
21_good,9,-0.0022,-0.0001,642.05,1586.95,554.88,2387.97,1.3,47.1,2388.03,8134.0,8.4138,0
21_good,10,-0.0013,0.0003,642.09,1584.4,554.57,2387.99,1.3,47.33,2387.99,8130.27,8.4082,0
21_good,11,-0.0027,-0.0003,642.33,1581.46,554.42,2388.02,1.3,47.18,2388.06,8137.17,8.3949,0
21_good,12,-0.0002,-0.0001,641.93,1584.13,554.17,2388.06,1.3,47.24,2388.02,8134.74,8.4186,0
21_good,13,0.0038,-0.0002,642.07,1587.19,554.25,2388.04,1.3,47.08,2388.05,8128.33,8.4276,0
21_good,14,-0.0025,0.0,642.01,1584.92,554.13,2387.94,1.3,47.36,2388.04,8135.72,8.3578,0
21_good,15,0.0014,-0.0001,641.83,1589.21,554.08,2388.04,1.3,47.29,2388.05,8131.91,8.4279,0
21_good,16,0.0006,-0.0004,642.36,1586.98,554.93,2388.0,1.3,47.25,2388.07,8135.33,8.3798,0
21_good,17,0.0001,-0.0,642.88,1582.6,554.5,2388.03,1.3,47.15,2388.06,8130.75,8.4248,0
21_good,18,-0.0044,0.0001,642.37,1588.07,554.2,2388.02,1.3,47.38,2388.07,8141.36,8.3819,0
21_good,19,0.0041,-0.0,642.02,1584.44,554.54,2388.01,1.3,46.9,2388.04,8130.65,8.43,0
21_good,20,0.0052,-0.0002,642.3,1585.42,553.87,2388.04,1.3,47.24,2388.0,8129.61,8.3805,0
21_good,21,0.0008,-0.0005,641.78,1593.72,553.84,2388.08,1.3,47.36,2388.05,8135.75,8.4069,0
21_good,22,-0.0018,0.0002,642.28,1583.32,554.55,2388.0,1.3,47.15,2388.04,8136.76,8.4084,0
21_good,23,0.0001,-0.0001,642.27,1574.21,554.45,2388.05,1.3,47.29,2388.04,8127.33,8.4381,0
21_good,24,0.0012,0.0004,642.41,1584.97,554.45,2388.09,1.3,47.35,2388.03,8136.22,8.4019,0
21_good,25,0.0035,-0.0001,642.12,1578.2,554.58,2388.04,1.3,47.33,2388.02,8132.65,8.4111,0
21_good,26,-0.0017,-0.0003,641.81,1579.82,554.84,2388.03,1.3,47.24,2388.09,8131.47,8.419,0
21_good,27,0.0,0.0004,642.33,1579.7,554.23,2388.04,1.3,47.29,2388.06,8138.72,8.4061,0
21_good,28,0.0022,-0.0002,642.52,1582.93,554.49,2388.04,1.3,47.18,2388.03,8131.4,8.3877,0
21_good,29,0.0022,0.0003,642.21,1585.69,553.46,2388.03,1.3,47.28,2388.04,8141.79,8.4009,0
21_good,30,-0.0004,0.0003,642.49,1583.36,553.84,2388.07,1.3,47.31,2388.01,8133.77,8.4101,0
21_good,31,-0.0004,0.0002,642.13,1583.37,554.37,2388.03,1.3,47.17,2388.09,8136.89,8.4033,0
21_good,32,0.0007,0.0,642.82,1583.65,553.75,2388.03,1.3,47.3,2388.08,8133.9,8.4197,0
21_good,33,0.0031,0.0003,641.85,1585.54,554.29,2388.04,1.3,47.54,2388.07,8128.59,8.3856,0
21_good,34,-0.002,0.0003,642.28,1586.16,554.89,2388.05,1.3,47.12,2388.03,8133.96,8.4012,0
21_good,35,-0.0004,0.0003,641.98,1584.65,554.4,2387.99,1.3,47.16,2388.03,8133.81,8.3959,0
21_good,36,-0.0006,0.0003,642.84,1585.84,554.44,2387.97,1.3,47.31,2388.06,8135.16,8.3887,0
21_good,37,0.001,-0.0001,642.29,1583.23,554.43,2387.99,1.3,47.11,2388.08,8134.95,8.3847,0
21_good,38,-0.0018,0.0002,641.78,1586.41,555.01,2388.05,1.3,47.24,2388.03,8137.66,8.3979,0
21_good,39,-0.0004,0.0001,642.42,1586.47,554.78,2388.04,1.3,47.17,2388.07,8127.93,8.3923,0
21_good,40,0.0039,0.0004,642.66,1578.02,554.54,2388.07,1.3,47.29,2388.04,8133.62,8.4333,0
21_good,41,0.0025,0.0004,642.63,1588.52,554.83,2388.08,1.3,47.21,2388.11,8136.22,8.4292,0
21_good,42,0.0012,-0.0003,642.15,1581.05,554.59,2388.0,1.3,47.39,2388.01,8128.09,8.4092,0
21_good,43,-0.0007,-0.0001,642.84,1592.5,553.42,2388.05,1.3,47.25,2387.99,8131.2,8.423,0
21_good,44,-0.0004,0.0004,641.98,1591.36,554.29,2388.04,1.3,47.27,2387.98,8138.82,8.3792,0
21_good,45,0.0009,-0.0004,642.24,1582.64,554.0,2388.04,1.3,47.39,2388.05,8137.42,8.4107,0
21_good,46,0.0014,0.0001,642.18,1588.62,554.79,2388.07,1.3,47.47,2388.04,8139.82,8.3889,0
21_good,47,0.0016,0.0002,642.0,1585.78,553.95,2387.97,1.3,47.24,2388.0,8134.39,8.4171,0
21_good,48,0.0007,0.0001,642.29,1590.19,554.57,2388.1,1.3,47.27,2388.05,8131.29,8.3688,0
21_good,49,-0.0026,0.0003,642.39,1584.05,554.17,2387.98,1.3,47.28,2388.07,8132.45,8.4081,0
21_good,50,0.002,-0.0001,642.02,1585.9,553.47,2388.05,1.3,47.28,2388.06,8133.12,8.4129,0
21_good,51,0.0021,0.0004,642.54,1583.41,554.04,2388.0,1.3,47.06,2388.06,8138.96,8.3565,0
21_good,52,0.0037,0.0003,642.02,1580.73,554.04,2387.98,1.3,47.37,2388.06,8141.27,8.4189,0
21_good,53,0.0008,0.0004,641.74,1587.18,554.62,2388.06,1.3,47.21,2388.05,8137.03,8.3645,0
21_good,54,0.0023,0.0001,642.08,1587.73,554.17,2388.06,1.3,47.26,2388.06,8133.64,8.4248,0
21_good,55,-0.0016,-0.0,641.57,1586.76,554.02,2388.04,1.3,47.27,2387.99,8137.36,8.402,0
21_good,56,-0.0037,-0.0004,642.33,1586.05,554.64,2388.05,1.3,47.2,2388.08,8134.88,8.4114,0
21_good,57,0.0013,0.0002,641.93,1581.74,554.25,2388.01,1.3,47.14,2388.03,8136.71,8.3944,0
21_good,58,-0.0007,-0.0002,642.26,1591.22,554.17,2388.01,1.3,47.24,2388.05,8134.06,8.3897,0
21_good,59,-0.0042,-0.0001,642.14,1582.14,553.65,2388.0,1.3,47.42,2388.04,8136.87,8.4127,0
21_good,60,0.0013,0.0004,642.16,1586.36,554.79,2388.03,1.3,47.49,2388.12,8135.21,8.3711,0
21_good,61,-0.0049,0.0005,641.62,1590.04,554.15,2388.05,1.3,47.4,2388.05,8130.32,8.4081,0
21_good,62,0.0024,-0.0001,642.51,1588.86,553.81,2388.04,1.3,47.27,2388.0,8140.42,8.4257,0
21_good,63,0.0039,-0.0005,642.27,1592.31,554.17,2388.05,1.3,47.3,2388.04,8137.5,8.3747,0
21_good,64,-0.0027,-0.0003,642.35,1583.23,553.12,2388.02,1.3,47.33,2388.03,8136.28,8.3813,0
21_good,65,0.0002,-0.0004,642.46,1582.08,555.04,2388.02,1.3,47.29,2387.98,8135.31,8.4177,0
21_good,66,-0.0023,0.0004,642.03,1586.12,554.82,2388.0,1.3,47.05,2387.99,8135.78,8.3932,0
21_good,67,-0.0,-0.0003,642.58,1583.47,554.23,2388.06,1.3,47.42,2388.01,8138.99,8.4301,0
21_good,68,-0.0015,0.0,642.46,1581.16,553.72,2388.08,1.3,47.15,2387.97,8136.57,8.3982,0
21_good,69,0.0013,-0.0003,642.32,1581.95,554.55,2388.03,1.3,47.41,2388.04,8137.68,8.3843,0
21_good,70,-0.002,0.0004,641.63,1591.93,554.16,2388.04,1.3,47.3,2388.08,8132.46,8.3753,0
21_good,71,0.0028,0.0002,642.4,1586.74,554.64,2388.05,1.3,47.25,2388.06,8135.55,8.4148,0
21_good,72,-0.0013,0.0001,642.41,1579.78,554.1,2388.01,1.3,46.99,2388.01,8145.45,8.4349,0
21_good,73,-0.0023,-0.0004,641.99,1581.51,554.63,2388.02,1.3,47.15,2387.99,8140.49,8.3944,0
21_good,74,0.0012,0.0004,641.98,1587.22,554.54,2388.1,1.3,47.19,2388.05,8137.48,8.4178,0
21_good,75,0.0041,0.0,641.9,1593.64,554.87,2388.01,1.3,47.24,2388.01,8138.46,8.3969,0
21_good,76,-0.0007,0.0002,642.47,1587.85,553.97,2387.97,1.3,47.24,2388.05,8137.22,8.4238,0
21_good,77,0.0025,0.0004,642.27,1582.01,554.55,2388.02,1.3,47.34,2388.03,8139.44,8.3876,0
21_good,78,0.0021,0.0005,642.31,1583.13,554.3,2388.02,1.3,47.23,2388.03,8140.91,8.3984,0
21_good,79,0.0035,-0.0002,642.12,1581.49,554.91,2388.04,1.3,47.28,2388.05,8139.13,8.409,0
21_good,80,-0.0022,0.0002,641.86,1588.13,554.46,2388.09,1.3,47.27,2388.06,8140.89,8.4087,0
21_good,81,-0.0015,0.0,641.79,1587.29,554.42,2387.96,1.3,47.3,2388.0,8139.08,8.3821,0
21_good,82,-0.0011,0.0003,642.37,1581.0,554.44,2388.01,1.3,47.38,2388.06,8144.23,8.4111,0
21_good,83,0.0005,-0.0005,642.71,1577.92,554.78,2388.15,1.3,47.32,2388.07,8138.68,8.409,0
21_good,84,0.0016,0.0005,642.78,1579.95,554.21,2388.05,1.3,47.34,2388.05,8137.06,8.4095,0
21_good,85,0.003,-0.0,642.05,1583.63,555.18,2388.05,1.3,47.2,2388.05,8143.84,8.4154,0
21_good,86,-0.0031,-0.0002,641.63,1585.27,554.91,2388.04,1.3,47.17,2388.0,8140.89,8.3916,0
21_good,87,-0.0004,0.0001,642.07,1586.41,553.93,2388.0,1.3,47.25,2388.04,8144.16,8.414,0
21_good,88,0.0017,0.0002,641.77,1586.47,554.4,2388.02,1.3,47.42,2387.97,8138.7,8.425,0
21_good,89,-0.0004,0.0001,641.87,1587.87,554.36,2388.01,1.3,47.12,2388.05,8138.59,8.3686,0
21_good,90,-0.0018,0.0004,642.21,1585.3,553.62,2388.06,1.3,47.21,2388.03,8137.39,8.4459,0
21_good,91,0.0019,-0.0003,642.07,1589.67,554.12,2388.03,1.3,47.31,2388.02,8138.69,8.4085,0
21_good,92,-0.0019,-0.0003,642.07,1583.81,553.52,2388.03,1.3,47.4,2388.05,8138.04,8.411,0
21_good,93,-0.0019,0.0004,642.48,1581.06,554.0,2388.01,1.3,47.21,2388.02,8141.84,8.4109,0
21_good,94,0.0007,0.0001,641.9,1587.71,554.23,2388.02,1.3,47.3,2388.03,8137.49,8.413,0
21_good,95,-0.0022,0.0005,642.13,1585.29,554.22,2388.04,1.3,47.34,2388.02,8139.4,8.4123,0
21_good,96,-0.0054,0.0002,642.41,1585.07,553.5,2388.07,1.3,47.2,2388.01,8145.08,8.4245,0
21_good,97,0.003,-0.0002,642.69,1586.87,554.58,2388.01,1.3,47.14,2388.02,8146.65,8.4126,0
21_good,98,-0.0026,0.0002,642.77,1584.54,554.05,2388.04,1.3,47.03,2387.98,8138.84,8.425,0
21_good,99,-0.0003,0.0004,642.16,1580.79,554.23,2388.04,1.3,47.05,2388.05,8140.79,8.3841,0
21_good,100,-0.002,-0.0004,641.95,1589.63,553.75,2388.03,1.3,47.39,2388.01,8141.4,8.4141,0
21_good,101,-0.0009,0.0001,642.64,1587.54,554.35,2388.03,1.3,47.33,2388.05,8146.55,8.4229,0
21_good,102,-0.0,0.0,642.19,1584.15,553.8,2387.96,1.3,47.36,2388.02,8143.22,8.3778,0
21_good,103,-0.0019,0.0003,642.44,1581.2,554.64,2388.05,1.3,47.08,2388.02,8141.11,8.4359,0
21_good,104,0.0005,0.0002,642.7,1579.41,554.11,2388.01,1.3,47.19,2388.06,8139.77,8.4183,0
21_good,105,-0.0025,0.0004,641.77,1586.39,554.09,2387.99,1.3,47.11,2388.06,8144.61,8.3981,0
21_good,106,-0.0011,-0.0001,642.86,1587.37,554.89,2387.99,1.3,47.17,2387.99,8150.31,8.4202,0
21_good,107,-0.0018,-0.0003,642.05,1586.75,553.88,2388.09,1.3,47.32,2388.03,8143.94,8.4253,0
21_good,108,0.0004,0.0004,642.7,1584.15,554.33,2388.0,1.3,47.29,2387.96,8145.74,8.3721,0
21_good,109,0.0047,-0.0004,642.6,1584.09,554.14,2388.03,1.3,47.16,2388.03,8141.36,8.4481,0
21_good,110,-0.0001,-0.0004,641.61,1586.93,553.91,2388.05,1.3,47.18,2388.05,8151.01,8.4323,0
21_good,111,0.0014,0.0004,642.0,1584.52,553.63,2388.01,1.3,47.25,2387.99,8145.84,8.4513,0
21_good,112,0.0031,-0.0001,642.76,1585.85,553.79,2388.04,1.3,47.4,2388.0,8147.07,8.458,0
21_good,113,0.0005,-0.0004,641.54,1581.57,554.17,2388.02,1.3,47.3,2388.04,8145.52,8.4201,0
21_good,114,0.0004,0.0005,641.96,1588.01,554.41,2388.06,1.3,47.38,2388.09,8150.23,8.4115,0
21_good,115,-0.0006,0.0004,642.08,1584.23,554.28,2387.98,1.3,47.17,2388.02,8148.22,8.3914,0
21_good,116,0.0035,-0.0001,642.76,1583.11,553.89,2387.97,1.3,47.17,2388.03,8149.18,8.4212,0
21_good,117,0.0004,-0.0004,641.64,1587.88,553.23,2388.0,1.3,47.18,2388.04,8144.46,8.4327,0
21_good,118,-0.0005,-0.0003,642.87,1587.72,554.0,2388.05,1.3,47.3,2388.0,8146.55,8.3984,0
21_good,119,0.002,0.0003,642.1,1579.94,554.14,2388.03,1.3,47.31,2388.06,8148.49,8.4153,0
21_good,120,-0.0033,-0.0003,642.26,1584.02,554.49,2388.02,1.3,47.37,2388.04,8146.4,8.4201,0
21_good,121,-0.0037,0.0004,642.11,1581.67,554.03,2387.99,1.3,47.36,2388.05,8149.47,8.4338,0
21_good,122,0.0027,-0.0002,643.19,1587.02,553.65,2388.04,1.3,47.47,2388.05,8151.49,8.4137,0
21_good,123,0.001,-0.0002,642.42,1592.42,554.18,2388.03,1.3,47.17,2388.04,8153.03,8.4165,0
21_good,124,-0.0038,-0.0004,641.99,1592.12,554.07,2388.06,1.3,47.37,2388.03,8152.14,8.4163,0
21_good,125,-0.0044,0.0001,642.14,1587.76,553.52,2388.05,1.3,47.51,2388.07,8150.53,8.3984,0
21_good,126,0.0001,0.0,641.77,1586.04,554.52,2388.07,1.3,47.33,2388.0,8145.03,8.426,0
21_good,127,0.0042,-0.0004,642.85,1586.89,554.76,2388.05,1.3,47.36,2388.05,8152.83,8.4043,0
21_good,128,0.001,-0.0001,642.43,1585.64,554.51,2388.06,1.3,47.37,2387.98,8153.95,8.4323,0
21_good,129,0.0044,0.0002,642.04,1590.54,554.47,2387.98,1.3,47.38,2388.0,8146.66,8.4268,0
21_good,130,-0.0045,0.0001,642.14,1585.19,553.61,2387.98,1.3,47.38,2388.01,8149.39,8.398,0
21_good,131,-0.0028,-0.0001,642.82,1592.31,552.96,2388.03,1.3,47.28,2388.04,8151.96,8.4373,0
21_good,132,-0.0004,-0.0003,642.35,1592.07,553.29,2388.03,1.3,47.46,2388.08,8156.54,8.4258,0
21_good,133,0.0009,0.0002,642.31,1580.55,553.85,2387.96,1.3,47.23,2388.02,8152.25,8.4167,0
21_good,134,-0.0011,-0.0001,641.67,1586.9,554.32,2388.02,1.3,47.31,2388.07,8155.43,8.3944,0
21_good,135,-0.0005,-0.0003,642.44,1585.67,554.36,2388.02,1.3,47.39,2387.97,8163.35,8.3901,0
21_good,136,0.0016,0.0003,642.12,1585.15,554.26,2388.04,1.3,47.41,2388.03,8154.89,8.3995,0
21_good,137,-0.0022,-0.0002,642.08,1579.65,554.53,2388.0,1.3,47.31,2388.02,8158.78,8.4299,0
21_good,138,-0.0011,-0.0004,641.98,1589.04,554.58,2387.97,1.3,47.51,2388.07,8156.0,8.387,0
21_good,139,-0.002,-0.0004,641.71,1584.51,553.06,2388.0,1.3,47.36,2388.01,8158.36,8.4254,0
21_good,140,-0.0006,0.0005,642.34,1590.8,553.4,2388.04,1.3,47.49,2388.06,8160.56,8.3907,0
21_good,141,0.0012,0.0003,642.58,1587.72,554.4,2388.04,1.3,47.32,2387.99,8157.81,8.3937,0
21_good,142,0.0031,0.0004,642.32,1591.98,553.68,2388.04,1.3,47.45,2387.97,8162.28,8.4284,0
21_good,143,0.0008,-0.0001,642.12,1584.87,554.04,2388.05,1.3,47.4,2388.04,8163.95,8.4415,0
21_good,144,0.0026,-0.0003,642.45,1594.4,553.82,2388.05,1.3,47.35,2388.01,8167.73,8.4161,0
21_good,145,-0.0019,-0.0004,642.08,1591.02,554.01,2388.05,1.3,47.38,2388.06,8164.31,8.3832,0
21_good,146,0.0022,-0.0004,642.26,1589.03,554.16,2388.01,1.3,47.44,2388.01,8161.44,8.4364,0
21_good,147,0.0027,-0.0001,642.62,1591.36,553.84,2387.99,1.3,47.27,2388.03,8160.73,8.4587,0
21_good,148,0.0052,0.0005,642.66,1592.32,553.86,2388.06,1.3,47.46,2388.07,8168.51,8.441,0
22,35,-0.0034,-0.0002,643.02,1592.17,553.51,2388.1,1.3,47.38,2388.05,8123.33,8.4192,1
22,36,-0.0005,0.0004,642.43,1592.08,553.59,2388.1,1.3,47.57,2388.11,8129.84,8.4095,1
22,37,-0.0006,0.0004,642.54,1590.94,553.11,2388.06,1.3,47.64,2388.11,8126.23,8.4024,1
22,38,0.0018,-0.0002,642.67,1592.03,553.71,2388.1,1.3,47.53,2388.1,8126.7,8.4364,1
22,39,-0.0,-0.0005,642.5,1583.42,554.04,2388.09,1.3,47.36,2388.11,8133.12,8.4143,1
22_good,1,0.0006,0.0002,642.8,1587.09,554.32,2388.13,1.3,47.37,2388.11,8137.36,8.4252,0
22_good,2,-0.0006,0.0003,641.66,1587.66,553.58,2388.14,1.3,47.33,2388.13,8124.74,8.4157,0
22_good,3,-0.003,0.0002,642.79,1587.21,553.4,2388.08,1.3,47.53,2388.1,8128.5,8.4943,0
22_good,4,-0.0022,0.0003,642.09,1592.27,552.86,2388.15,1.3,47.52,2388.08,8132.93,8.4426,0
22_good,5,0.0027,0.0,642.28,1590.78,554.25,2388.1,1.3,47.6,2388.08,8130.92,8.4545,0
22_good,6,-0.0004,-0.0002,642.57,1583.98,553.29,2388.09,1.3,47.46,2388.07,8127.46,8.4455,0
22_good,7,-0.001,0.0002,642.42,1587.4,553.38,2388.06,1.3,47.39,2388.11,8135.3,8.4019,0
22_good,8,0.0023,-0.0003,642.33,1593.99,554.0,2388.05,1.3,47.74,2388.1,8127.68,8.4451,0
22_good,9,-0.0018,0.0002,642.33,1592.87,553.81,2388.13,1.3,47.44,2388.09,8131.26,8.4168,0
22_good,10,0.004,0.0002,642.15,1586.06,553.66,2388.07,1.3,47.34,2388.14,8132.81,8.4383,0
22_good,11,-0.0004,0.0003,642.54,1589.89,553.28,2388.07,1.3,47.36,2388.1,8124.55,8.4124,0
22_good,12,-0.0002,-0.0002,642.54,1590.91,553.13,2388.1,1.3,47.37,2388.07,8132.06,8.4386,0
22_good,13,0.0003,-0.0001,642.85,1582.84,553.04,2388.06,1.3,47.54,2388.11,8123.86,8.4665,0
22_good,14,0.0009,0.0001,642.46,1592.69,553.44,2388.1,1.3,47.52,2388.06,8127.82,8.4218,0
22_good,15,0.0018,0.0004,642.54,1587.12,553.92,2388.14,1.3,47.5,2388.12,8125.72,8.443,0
22_good,16,0.0003,-0.0004,641.89,1587.61,553.58,2388.05,1.3,47.29,2388.05,8128.51,8.4124,0
22_good,17,-0.0006,0.0,642.44,1590.96,553.09,2388.1,1.3,47.33,2388.08,8128.22,8.4048,0
22_good,18,0.0037,0.0003,642.71,1592.98,553.1,2388.12,1.3,47.33,2388.12,8132.59,8.4258,0
22_good,19,-0.0028,-0.0001,642.52,1597.6,553.98,2388.04,1.3,47.51,2388.08,8125.89,8.451,0
22_good,20,0.0003,-0.0004,642.52,1589.11,554.7,2388.11,1.3,47.37,2388.08,8129.6,8.443,0
22_good,21,0.0043,-0.0,642.56,1581.42,553.79,2388.11,1.3,47.46,2388.09,8131.13,8.4487,0
22_good,22,-0.001,0.0,642.55,1595.55,553.87,2388.09,1.3,47.55,2388.09,8131.26,8.438,0
22_good,23,0.0009,0.0004,642.84,1584.12,553.55,2388.09,1.3,47.6,2388.11,8130.12,8.4206,0
22_good,24,0.0034,0.0,642.86,1587.74,552.73,2388.08,1.3,47.46,2388.08,8128.47,8.4282,0
22_good,25,0.0057,-0.0003,642.42,1591.2,553.83,2388.08,1.3,47.4,2388.15,8130.72,8.4266,0
22_good,26,-0.0003,0.0,642.66,1583.59,553.63,2388.14,1.3,47.5,2388.11,8131.29,8.4132,0
22_good,27,0.0023,-0.0,642.04,1584.86,553.35,2388.17,1.3,47.43,2388.05,8131.84,8.4515,0
22_good,28,0.003,0.0003,642.5,1585.5,553.98,2388.11,1.3,47.41,2388.06,8129.43,8.4638,0
22_good,29,-0.0018,-0.0002,642.3,1596.99,553.0,2388.1,1.3,47.44,2388.08,8127.62,8.4431,0
22_good,30,0.0015,-0.0002,642.02,1588.44,553.97,2388.09,1.3,47.42,2388.11,8134.29,8.4311,0
22_good,31,-0.0015,0.0002,642.72,1590.05,554.39,2388.11,1.3,47.49,2388.06,8131.64,8.4208,0
22_good,32,-0.0002,-0.0002,642.34,1582.77,553.54,2388.11,1.3,47.52,2388.1,8126.94,8.4371,0
22_good,33,-0.001,-0.0002,642.68,1591.27,553.49,2388.11,1.3,47.53,2388.08,8136.61,8.4092,0
22_good,34,-0.0027,0.0004,642.76,1588.09,553.63,2388.05,1.3,47.21,2388.15,8131.38,8.4424,0
23_good,1,0.0026,-0.0004,642.27,1570.12,554.39,2388.04,1.3,47.22,2388.08,8130.18,8.3746,0
23_good,2,0.0023,-0.0002,642.26,1586.19,554.55,2388.01,1.3,47.27,2388.03,8134.32,8.3723,0
23_good,3,0.0031,0.0001,642.26,1584.88,554.22,2388.01,1.3,47.14,2387.99,8138.53,8.3793,0
23_good,4,0.0008,0.0001,642.3,1582.61,554.63,2388.01,1.3,47.06,2388.04,8134.7,8.4426,0
23_good,5,-0.0029,0.0005,642.21,1585.7,555.61,2388.02,1.3,47.02,2388.05,8134.65,8.4301,0
23_good,6,-0.0012,0.0002,642.33,1584.75,554.47,2387.98,1.3,47.1,2387.97,8134.18,8.3834,0
23_good,7,0.0018,0.0005,642.08,1580.41,554.56,2387.96,1.3,47.19,2388.05,8135.4,8.3755,0
23_good,8,-0.0009,0.0,641.67,1582.81,554.37,2388.04,1.3,47.32,2387.98,8131.38,8.3803,0
23_good,9,0.004,0.0002,641.63,1589.48,555.21,2388.03,1.3,47.21,2388.06,8135.1,8.4116,0
23_good,10,-0.0021,-0.0,641.75,1582.57,554.48,2388.02,1.3,47.26,2388.04,8132.02,8.3748,0
23_good,11,-0.0024,0.0006,642.49,1589.6,554.46,2388.04,1.3,47.07,2388.0,8133.92,8.3925,0
23_good,12,-0.0009,-0.0,641.58,1582.6,554.57,2387.97,1.3,47.21,2388.04,8131.64,8.3931,0
23_good,13,-0.0011,-0.0004,642.45,1585.41,553.57,2388.07,1.3,47.11,2388.05,8136.99,8.4092,0
23_good,14,-0.0007,-0.0001,641.67,1581.96,554.36,2388.06,1.3,47.16,2388.05,8136.57,8.3567,0
23_good,15,0.0024,-0.0003,642.65,1581.74,554.54,2387.97,1.3,47.12,2388.01,8136.71,8.3929,0
23_good,16,0.0014,-0.0002,641.68,1590.41,554.46,2388.0,1.3,47.19,2388.04,8131.92,8.3827,0
23_good,17,-0.0005,0.0003,642.18,1589.27,554.85,2388.01,1.3,47.39,2388.06,8137.6,8.3969,0
23_good,18,0.0011,-0.0001,642.32,1583.89,555.2,2388.0,1.3,47.25,2388.08,8136.11,8.3892,0
23_good,19,-0.0025,-0.0004,641.84,1581.18,554.68,2388.02,1.3,47.01,2388.01,8136.75,8.3977,0
23_good,20,-0.0011,0.0003,642.46,1582.05,554.89,2388.07,1.3,47.15,2388.06,8130.98,8.3925,0
23_good,21,0.0019,0.0003,641.78,1586.84,555.09,2388.01,1.3,47.09,2388.0,8131.07,8.4171,0
23_good,22,-0.0002,-0.0001,642.24,1581.05,554.54,2388.04,1.3,47.13,2388.07,8141.44,8.3823,0
23_good,23,-0.0011,0.0002,642.51,1582.52,554.77,2388.0,1.3,47.18,2388.03,8131.19,8.3965,0
23_good,24,-0.0014,-0.0002,642.52,1582.27,554.49,2388.03,1.3,46.93,2388.0,8131.21,8.4057,0
23_good,25,0.0017,-0.0,642.33,1586.7,554.67,2388.1,1.3,47.01,2388.0,8136.51,8.3792,0
23_good,26,-0.0002,0.0005,642.06,1584.25,554.77,2388.11,1.3,47.05,2387.98,8135.28,8.3741,0
23_good,27,0.0,0.0,642.26,1589.1,554.46,2388.02,1.3,47.28,2388.1,8138.87,8.3953,0
23_good,28,-0.003,0.0005,641.65,1595.4,554.26,2388.0,1.3,47.03,2388.1,8136.61,8.3986,0
23_good,29,0.005,-0.0002,642.13,1585.02,554.1,2388.03,1.3,47.21,2388.05,8130.71,8.3733,0
23_good,30,-0.0015,-0.0004,641.92,1582.21,554.24,2388.0,1.3,47.19,2388.05,8136.72,8.3987,0
23_good,31,-0.0022,0.0003,642.39,1580.24,554.82,2387.98,1.3,47.16,2388.04,8139.36,8.3919,0
23_good,32,-0.0024,0.0003,641.94,1580.77,554.8,2388.02,1.3,47.22,2388.01,8131.91,8.3928,0
23_good,33,0.0013,0.0004,642.29,1583.33,554.39,2388.07,1.3,47.28,2388.02,8141.17,8.3789,0
23_good,34,0.0014,-0.0002,641.99,1584.2,554.37,2388.02,1.3,47.07,2388.04,8135.78,8.389,0
23_good,35,0.0013,0.0002,642.07,1577.23,554.88,2388.02,1.3,47.08,2388.03,8135.53,8.4076,0
23_good,36,0.0025,-0.0004,641.81,1590.3,554.0,2388.01,1.3,47.32,2388.0,8129.88,8.396,0
23_good,37,-0.0,0.0005,642.19,1581.74,554.67,2388.03,1.3,47.3,2388.01,8132.27,8.3744,0
23_good,38,-0.0017,0.0005,642.07,1584.39,554.39,2387.98,1.3,47.19,2387.97,8135.76,8.3798,0
23_good,39,0.0013,-0.0002,642.05,1580.13,554.86,2388.04,1.3,47.09,2387.99,8135.23,8.3738,0
23_good,40,0.0029,0.0001,641.7,1587.7,553.82,2388.05,1.3,47.13,2388.05,8135.8,8.4044,0
23_good,41,0.0,-0.0003,641.63,1586.38,555.02,2388.08,1.3,47.14,2388.05,8134.64,8.4212,0
23_good,42,0.0004,-0.0003,642.06,1585.32,555.06,2388.01,1.3,47.2,2388.04,8131.11,8.3885,0
23_good,43,0.0012,0.0001,642.4,1584.48,554.13,2388.08,1.3,47.12,2388.08,8131.56,8.4166,0
23_good,44,0.0016,0.0005,642.18,1588.17,554.95,2387.93,1.3,47.01,2388.06,8132.81,8.3943,0
23_good,45,-0.0017,0.0004,641.84,1579.17,554.36,2388.04,1.3,47.15,2387.99,8136.47,8.4138,0
23_good,46,0.0004,0.0004,641.91,1587.52,555.05,2388.02,1.3,47.22,2387.98,8140.45,8.3763,0
23_good,47,-0.0038,0.0005,641.87,1588.79,554.11,2388.04,1.3,47.13,2388.02,8133.4,8.4504,0
